timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-06T14:32:28,neutron_penetration_run_1,e0f04f12-0f89-4809-81dd-342388bd3671,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.472420916999909,1.5139299886928329e-06,1.5982503332129405e-07,0.5137,0.0089,3.0,9.287612345381946e-07,1.96920421420276e-08,5.423600937499866e-06,6.372054214180088e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:32:40,neutron_penetration_run_2,bdcf6aa6-2016-4d96-abc8-74d7a919e595,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.594513125000049,1.3283435849059684e-06,1.38448253454858e-07,0.0283,0.009,3.0,5.2062348851000296e-08,2.0226060835000227e-08,5.518642083333324e-06,5.590930493019325e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:32:50,neutron_penetration_run_3,041c49d9-4225-4a66-b4b1-209859012b8c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.453817832999905,1.3100907457433624e-06,1.3857795537061268e-07,0.0318,0.0251,3.0,5.7258728141832884e-08,5.5450522004639766e-08,5.401395972500041e-06,5.514105222646513e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:33:03,neutron_penetration_run_4,fc6d53bb-583a-4b3e-9bf2-0e15d01454ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.47347424999998,1.6388110417638323e-06,1.729894438425096e-07,0.7862,0.0065,3.0,1.429370155520821e-06,1.4442328031805468e-08,5.45385972249998e-06,6.897672206052606e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:33:15,neutron_penetration_run_5,6c36cf98-011b-42b5-bdc8-eede85948d0b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.536861917000124,1.338306487613359e-06,1.4032985894738962e-07,0.0564999999999999,0.0232,3.0,1.0317336175291853e-07,5.181197382622328e-08,5.477878507500123e-06,5.632863843079265e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:33:25,neutron_penetration_run_6,c6654d1f-19cc-4eb1-a98f-7b183d2cf63d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.49395129200002,1.3090079187792606e-06,1.378780950648317e-07,0.0275,0.0099999999999999,3.0,4.9846983480556646e-08,2.2212828125000464e-08,5.437487847500128e-06,5.509547659105685e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:33:39,neutron_penetration_run_7,03bb8e87-7979-4053-a17b-09701c7440c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.553435541999988,1.3184127307034437e-06,1.3800404314314734e-07,0.0263999999999999,0.0054,3.0,4.8303944941999054e-08,1.208204687549983e-08,5.488746041666559e-06,5.549132033484058e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:33:50,neutron_penetration_run_8,751a7f43-8372-4949-b7a8-04b758ce9b4d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.532025083000008,1.756626012470324e-06,1.842867593375512e-07,1.0473,0.0053999999999999,3.0,1.910176967041914e-06,1.2051165937500056e-08,5.471321284166683e-06,7.393549417146097e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:34:01,neutron_penetration_run_9,c84e332c-ecc7-4dda-becf-1df80039e5e3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.458997042000192,1.303597203726996e-06,1.3781558424627e-07,0.0321,0.0072,3.0,5.79221814484175e-08,1.5920907749999967e-08,5.4129311458334915e-06,5.486774235031909e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:34:14,neutron_penetration_run_10,3f468e89-9f2f-404e-b4ff-8fbb80a408d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.535503084000084,1.409118943151667e-06,1.4777604608151942e-07,0.2338,0.0186,3.0,4.258216502469971e-07,4.151887070483322e-08,5.463569340833298e-06,5.930909861785129e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
