timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-21T13:00:50,codecarbon,3ff74321-fde9-4b9f-bf10-79f20acf11c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.72740250000061,0.0001202819911229,3.4636046022440155e-06,42.5,0.0,10.0,0.0004098813463194,0.0,9.637942805555516e-05,0.000506260774375,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.0996,51.5327,7.711418151855469,machine,N,1.0
2025-07-21T13:01:48,codecarbon,44442471-ec50-4115-af0d-19d61a309a58,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,35.705082200000106,0.0001236417569875,3.46286156953781e-06,42.5,0.0,10.0,0.0004213232258333,0.0,9.907863194444468e-05,0.0005204018577777,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.0996,51.5327,7.711418151855469,machine,N,1.0
2025-07-21T13:02:37,codecarbon,3264af90-489c-4700-bd2b-b2d18e73f1ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39.39320880000014,0.0001364315845135,3.463327529528461e-06,42.5,0.0,10.0,0.0004649134665277,0.0,0.0001093201238888,0.0005742335904166,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.0996,51.5327,7.711418151855469,machine,N,1.0
2025-07-21T13:04:16,codecarbon,d383106b-7d45-4f52-9c21-9d11a96daf9d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.8168783000001,0.0001205926350281,3.4636257159262106e-06,42.5,0.0,10.0,0.0004109374890277,0.0,9.663076972222169e-05,0.0005075682587499,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.0996,51.5327,7.711418151855469,machine,N,1.0
2025-07-21T13:05:00,codecarbon,b7cfd5cc-44ee-469a-a592-6d72a2ffc6e1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.347075399999085,0.0001293488154356,3.463425557431176e-06,42.5,0.0,10.0,0.0004407752397222,0.0,0.0001036473363888,0.0005444225761111,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.0996,51.5327,7.711418151855469,machine,N,1.0
2025-07-21T13:17:41,codecarbon,e2bfddfa-0e0e-4394-8931-ee5f21272d4e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.96651799999927,0.0001176472993025,3.463625541558308e-06,42.5,0.0,10.0,0.0004009042118055,0.0,9.426727888888612e-05,0.0004951714906944,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.0996,51.5327,7.711418151855469,machine,N,1.0
2025-07-21T13:18:42,codecarbon,9f6dfb80-8ffe-41f5-94da-e4011c820efe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.9221493999994,0.0001174749020513,3.463073659221725e-06,42.5,0.0,10.0,0.0004003140402777,0.0,9.413183916666538e-05,0.0004944458794444,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.0996,51.5327,7.711418151855469,machine,N,1.0
2025-07-21T13:19:38,codecarbon,af826e1d-aa0c-4759-9729-a4d1eee8e879,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.80036790000122,1.344417939841876e-06,3.464961835688763e-08,42.5,0.0,10.0,0.0004578872874305,0.0,0.0001076551136111,0.0005655424010416,Canada,CAN,quebec,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-71.2,46.8,7.711418151855469,machine,N,1.0
2025-07-21T13:34:37,codecarbon,ef6d2b77-7aa1-4358-ba7d-77ae95e75e6f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.7017223999992,9.249033512828484e-05,3.463834045712632e-06,42.5,0.0,10.0,0.0003151662831249,0.0,7.412082666665912e-05,0.0003892871097916,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.0996,51.5327,7.711418151855469,machine,N,1.0
2025-07-21T13:35:57,codecarbon,30154480-7775-4633-91f0-ae4d75db297b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.311217300000862,9.460577752560947e-05,3.463989777035917e-06,42.5,0.0,10.0,0.0003223726657638875,0.0,7.581823333333281e-05,0.00039819089909722027,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.5,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.0996,51.5327,7.711418151855469,machine,N,1.0
