timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-06T14:37:38,neutron_penetration_run_1,bfb984e9-32db-4ab1-ae7a-3e306f17347f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.751246958000138,2.194029364118729e-06,1.5955130257058589e-07,0.0842,0.0,3.0,2.521172903579464e-07,0.0,8.982440555833288e-06,9.234557846191234e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:37:53,neutron_penetration_run_2,9501fc78-7083-46ff-b8dd-a3afadd3cedb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.49920350000002,2.1109524007942763e-06,1.563760706914503e-07,0.0328,0.0036,3.0,9.596519108333232e-08,1.1994037791999744e-08,8.776931910000106e-06,8.884891138875438e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:38:08,neutron_penetration_run_3,1c4904e2-5c0a-4654-b3f7-fe951c207c5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.57659620800041,2.8881017183184793e-06,2.1272649448147985e-07,1.0089,0.0996,3.0,2.975123782645605e-06,3.3445445987033346e-07,8.846294791666954e-06,1.2155873034182892e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:38:25,neutron_penetration_run_4,97fde7ed-4795-4f8e-a97f-a7e6b731a463,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.54078516599975,2.115839618939516e-06,1.5625678961750946e-07,0.0257,0.0045,3.0,7.55173847765564e-08,1.5056202187499823e-08,8.81488760416649e-06,8.905461191130548e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:38:41,neutron_penetration_run_5,cc6fb4d1-ffee-4f26-8724-96f91dfb5d6b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.458829666000383,2.1038177807013007e-06,1.563150610350581e-07,0.0301,0.0062,3.0,8.77600797768357e-08,2.0605904011000578e-08,8.746495902500252e-06,8.854861886288088e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:38:55,neutron_penetration_run_6,c262089a-0e03-4bc0-8a51-9a2efcdf7abd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.548530333000144,2.1381160971958257e-06,1.578116625674165e-07,0.0436999999999999,0.0152,3.0,1.2848141658738982e-07,5.08628719273338e-08,8.819877465000067e-06,8.999221753514792e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:39:12,neutron_penetration_run_7,d8437e0e-f14d-470c-9417-78ec0b554874,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.409673125000154,2.0879044165172376e-06,1.5570136550343493e-07,0.0283,0.0009,3.0,8.210010903819606e-08,2.975494572999991e-09,8.702807743333475e-06,8.787883346944671e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:39:28,neutron_penetration_run_8,4c2d36fc-c16a-4c2e-a879-e0206ab25490,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.546653917000183,2.146254680353551e-06,1.5843430366668917e-07,0.0673,0.0054,3.0,1.9781557313238737e-07,1.806640987500009e-08,8.817594652499944e-06,9.033476635507331e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:39:42,neutron_penetration_run_9,d83e5417-f7f5-424b-8c99-70d8942d9c39,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.462304291999772,2.180426990188467e-06,1.6196536216197604e-07,0.1384999999999999,0.012,3.0,4.032444844816634e-07,3.985773847333348e-08,8.734203924166575e-06,9.177306147121572e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T14:40:00,neutron_penetration_run_10,e7fb9544-eb03-4572-b5ed-7f1882f8d689,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.484971167000367,2.106599665243395e-06,1.562183292166425e-07,0.027500000000000004,0.008799999999999999,3.0,8.02759661458339e-08,2.9279278824889838e-08,8.757015451666726e-06,8.86657069663745e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
