timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-06T16:14:51,neutron_penetration_run_1,0b6d905e-3e9e-4abf-9f74-d1f17810a914,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.798378250000496,1.4104863017406396e-05,4.733433108026998e-07,4.0434,0.0112,3.0,3.923490930792704e-05,1.595670565043919e-07,1.9972173679999894e-05,5.936665004443133e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T16:15:23,neutron_penetration_run_2,7361c04a-9ff2-4c65-9643-fe953dfeb681,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.42770550000023,1.4426335964781993e-05,5.074745116091721e-07,4.268800000000001,0.0094,3.0,4.1827849136172256e-05,3.6903337011304907e-08,1.885496083333313e-05,6.071971330651668e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T16:15:53,neutron_penetration_run_3,1692f321-3003-48a5-84bd-2865a8a9b9e6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.088962209000783,1.5006128831221978e-05,5.539573172070774e-07,6.9726,0.0197,3.0,4.534763240173957e-05,7.243746516038899e-08,1.7739962084166715e-05,6.316003195106667e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T16:16:26,neutron_penetration_run_4,fa5dfd14-7eab-489e-a833-f147e36c435a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.950073375000105,1.796163300558283e-05,6.204348007315807e-07,6.848299999999999,0.0149,3.0,5.627100090315245e-05,1.049217191041675e-07,1.9223675867500182e-05,7.559959848975681e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T16:16:56,neutron_penetration_run_5,ff58cf65-2d67-41a8-90f8-3d4bc3828bc3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.876383000000715,1.7726516796078695e-05,6.138759413212609e-07,6.3729,0.0,3.0,5.539950300920659e-05,2.6073398968750257e-08,1.9184429930833178e-05,7.461000633900852e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T16:17:29,neutron_penetration_run_6,0649f6ef-a3ef-4c5d-97fd-c5edd4d1a571,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.589882458999455,1.7879005434198796e-05,6.25361278061879e-07,8.2192,0.0103,3.0,5.624221105617381e-05,4.8294104055999746e-08,1.8961318089999775e-05,7.525182325022959e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T16:17:59,neutron_penetration_run_7,12f78a19-82a1-45c7-bc2e-b0c4c08a153e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.47346254200056,1.8186443241081843e-05,6.387155483550844e-07,8.845,0.0084,3.0,5.761467176906424e-05,7.385064842852999e-08,1.8857290903333705e-05,7.654581332082648e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T16:18:32,neutron_penetration_run_8,9316aa80-c9ce-478c-bd64-ff47172d80ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.69850624999981,1.7275816522528495e-05,6.019761576450903e-07,7.101500000000001,0.0066,3.0,5.360817266607267e-05,5.2292752684027734e-08,1.9052566424167406e-05,7.271303184292411e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T16:19:02,neutron_penetration_run_9,5c9852e3-f734-4803-aaea-2f96b41cb500,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.44223095900088,1.7441981706563695e-05,6.13242390574287e-07,7.7348,0.0028,3.0,5.4516051172642395e-05,7.250615417741796e-08,1.8823855312501413e-05,7.341241263932124e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
2025-08-06T16:19:35,neutron_penetration_run_10,16bb0991-c641-4685-98b3-f04573312302,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.575536415999522,1.7094335805304888e-05,5.982157449801615e-07,7.328200000000001,0.010499999999999999,3.0,5.282122227041811e-05,1.9696769281158622e-07,1.8930998784165545e-05,7.194918874739525e-05,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,machine,N,1.0
