timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-07T16:27:31,neutrons_13000_run_1,ad425cb5-e2f1-41d8-b3d6-976f5614ced8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.734576999999264,1.5266278626998262e-06,1.4221593107021646e-07,0.0274,0.0055,3.0,5.806694322938387e-08,1.4033468409582688e-08,6.353398507502182e-06,6.4254989191411484e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,process,N,1.0
2025-08-07T16:27:45,neutrons_13000_run_2,c98927ba-5ed6-4867-9a51-3b856ddf75a8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.835374333997606,1.5762616483475468e-06,1.4547366798411298e-07,0.0649,0.0055,3.0,1.402759596944533e-07,1.4207506933887292e-08,6.479921528331639e-06,6.63440499495998e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,process,N,1.0
2025-08-07T16:27:58,neutrons_13000_run_3,a98e3539-bf71-4b43-b161-6b5c951087e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.880820750000566,1.6228942612966383e-06,1.4915182398318198e-07,0.1398,0.0009,3.0,3.042243978629571e-07,2.334681551999892e-09,6.524120208332533e-06,6.83067928774749e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,process,N,1.0
2025-08-07T16:28:10,neutrons_13000_run_4,1e537e60-ff58-4b75-b42d-0ff339c8f141,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.725890000001527,1.5342627842639896e-06,1.430429348300021e-07,0.0327,0.0035,3.0,6.958027641277448e-08,8.917111226530022e-09,6.37913652749982e-06,6.457633915139125e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,process,N,1.0
2025-08-07T16:28:25,neutrons_13000_run_5,ab85caf1-d0ef-4187-90ee-ec5ca970cf36,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.727858292000748,1.5565871157417243e-06,1.4509765820661497e-07,0.0725,0.0070999999999999,3.0,1.5427053053335333e-07,1.8087858759921495e-08,6.379237500001788e-06,6.551595889295062e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,process,N,1.0
2025-08-07T16:28:37,neutrons_13000_run_6,40f1c642-eb6a-4e13-951e-dd396c1851bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.731372917001863,1.6056740692612804e-06,1.496242914750813e-07,0.1616,0.0053,3.0,3.449657263298303e-07,1.3514059373665989e-08,6.399720590834477e-06,6.758200376537973e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,process,N,1.0
2025-08-07T16:28:49,neutrons_13000_run_7,cbed8f96-4daa-4899-9f6d-0931e8b25b53,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.712600541999564,1.5911272642707053e-06,1.4852857231375053e-07,0.1013,0.0418999999999999,3.0,2.154074657026083e-07,1.0663712120409663e-07,6.374929028330977e-06,6.696973615237681e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,process,N,1.0
2025-08-07T16:29:04,neutrons_13000_run_8,25b6c57c-c62b-47ea-87c6-aabf5886974e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.897843708997243,1.5956827191347542e-06,1.4642187589984988e-07,0.08170000000000001,0.0045000000000000005,3.0,1.7786033831247362e-07,1.1678621093747097e-08,6.526608333333571e-06,6.716147292739791e-06,United Kingdom,GBR,england,,,macOS-14.7.6-arm64-arm-64bit,3.9.6,3.0.4,8,Apple M1,1,Apple M1,-2.2274,53.4146,16.0,process,N,1.0
